ds,y
2016-08-08,63.85
2016-08-09,63.49
2016-08-10,62.62
2016-08-11,63.64
2016-08-12,63.69
2016-08-15,64.26
2016-08-16,64.27
2016-08-17,63.96
2016-08-18,63.89
2016-08-19,64.22
2016-08-22,64.33
2016-08-23,64.43
2016-08-24,64.27
2016-08-25,64.41
2016-08-26,64.78
2016-08-29,65.22
2016-08-30,65.87
2016-08-31,67.06
2016-09-01,66.58
2016-09-02,67.1
2016-09-06,66.49
2016-09-07,67.22
2016-09-08,67.7
2016-09-09,67.11
2016-09-12,67.91
2016-09-13,66.71
2016-09-14,66.12
2016-09-15,66.49
2016-09-16,65.76
2016-09-19,66.48
2016-09-20,66.09
2016-09-21,67.14
2016-09-22,67.57
2016-09-23,66.76
2016-09-26,66.32
2016-09-27,67.25
2016-09-28,67.2
2016-09-29,65.9
2016-09-30,67.28
2016-10-03,67.56
2016-10-04,68.15
2016-10-05,69.03
2016-10-06,68.41
2016-10-07,68.42
2016-10-10,68.68
2016-10-11,67.59
2016-10-12,67.5
2016-10-13,66.57
2016-10-14,67.0
2016-10-17,67.23
2016-10-18,67.43
2016-10-19,68.96
2016-10-20,69.79
2016-10-21,70.15
2016-10-24,70.62
2016-10-25,70.61
2016-10-26,70.65
2016-10-27,70.06
2016-10-28,69.9
2016-10-31,69.35
2016-11-01,68.59
2016-11-02,68.01
2016-11-03,67.74
2016-11-04,68.47
2016-11-07,70.1
2016-11-08,68.23
2016-11-09,71.86
2016-11-10,74.62
2016-11-11,76.28
2016-11-14,79.28
2016-11-15,77.76
2016-11-16,75.93
2016-11-17,77.2
2016-11-18,77.62
2016-11-21,78.76
2016-11-22,78.17
2016-11-23,80.09
2016-11-25,80.05
2016-11-28,78.79
2016-11-29,78.18
2016-11-30,79.54
2016-12-01,81.98
2016-12-02,81.4
2016-12-05,82.07
2016-12-06,83.14
2016-12-07,84.79
2016-12-08,85.76
2016-12-09,85.61
2016-12-12,84.64
2016-12-13,84.66
2016-12-14,84.19
2016-12-15,85.53
2016-12-16,84.87
2016-12-19,85.22
2016-12-20,85.77
2016-12-21,85.6
2016-12-22,84.42
2016-12-23,84.88
2016-12-27,84.96
2016-12-28,83.47
2016-12-29,82.45
2016-12-30,82.57
2017-01-03,84.12
2017-01-04,85.47
2017-01-05,83.65
2017-01-06,83.86
2017-01-09,82.76
2017-01-10,84.22
2017-01-11,84.37
2017-01-12,83.19
2017-01-13,84.1
2017-01-17,81.75
2017-01-18,82.61
2017-01-19,82.08
2017-01-20,82.67
2017-01-23,82.22
2017-01-24,83.98
2017-01-25,83.65
2017-01-26,84.91
2017-01-27,84.38
2017-01-30,84.06
2017-01-31,82.71
2017-02-01,82.83
2017-02-02,81.72
2017-02-03,83.22
2017-02-06,82.93
2017-02-07,83.4
2017-02-08,82.86
2017-02-09,84.19
2017-02-10,84.05
2017-02-13,84.65
2017-02-14,85.75
2017-02-15,86.46
2017-02-16,86.06
2017-02-17,87.3
2017-02-21,88.29
2017-02-22,88.32
2017-02-23,88.82
2017-02-24,88.06
2017-02-27,89.06
2017-02-28,89.25
2017-03-01,91.4
2017-03-02,89.69
2017-03-03,89.32
2017-03-06,88.43
2017-03-07,88.26
2017-03-08,87.86
2017-03-09,87.58
2017-03-10,87.66
2017-03-13,87.28
2017-03-14,87.24
2017-03-15,85.5
2017-03-16,85.78
2017-03-17,83.89
2017-03-20,82.51
2017-03-21,79.54
2017-03-22,79.57
2017-03-23,79.66
2017-03-24,79.68
2017-03-27,78.09
2017-03-28,80.03
2017-03-29,80.52
2017-03-30,82.86
2017-03-31,82.4
2017-04-03,81.58
2017-04-04,81.07
2017-04-05,79.99
2017-04-06,80.09
2017-04-07,79.43
2017-04-10,78.7
2017-04-11,79.01
2017-04-12,78.37
2017-04-13,77.04
2017-04-17,78.92
2017-04-18,77.87
2017-04-19,77.88
2017-04-20,79.6
2017-04-21,78.61
2017-04-24,80.52
2017-04-25,81.37
2017-04-26,78.98
2017-04-27,78.26
2017-04-28,76.43
2017-05-01,77.56
2017-05-02,78.41
2017-05-03,78.44
2017-05-04,78.44
2017-05-05,78.23
2017-05-08,78.08
2017-05-09,78.27
2017-05-10,77.66
2017-05-11,76.59
2017-05-12,75.87
2017-05-15,77.93
2017-05-16,77.49
2017-05-17,75.36
2017-05-18,76.13
2017-05-19,77.09
2017-05-22,76.47
2017-05-23,77.16
2017-05-24,76.75
2017-05-25,76.36
2017-05-26,76.63
2017-05-30,75.18
2017-05-31,73.87
2017-06-01,74.83
2017-06-02,74.95
2017-06-05,75.23
2017-06-06,75.17
2017-06-07,75.77
2017-06-08,76.27
2017-06-09,76.9
2017-06-12,76.99
2017-06-13,77.38
2017-06-14,76.92
2017-06-15,78.13
2017-06-16,78.09
2017-06-19,78.49
2017-06-20,78.0
2017-06-21,77.67
2017-06-22,77.2
2017-06-23,76.37
2017-06-26,77.4
2017-06-27,78.15
2017-06-28,79.69
2017-06-29,78.24
2017-06-30,79.35
2017-07-03,80.25
2017-07-05,79.42
2017-07-06,78.86
2017-07-07,79.23
2017-07-10,78.8
2017-07-11,77.83
2017-07-12,78.94
2017-07-13,79.32
2017-07-14,79.23
2017-07-17,78.91
2017-07-18,78.34
2017-07-19,78.15
2017-07-20,77.8
2017-07-21,84.45
2017-07-24,83.67
2017-07-25,83.64
2017-07-26,82.31
2017-07-27,81.44
2017-07-28,81.6
2017-07-31,82.76
2017-08-01,82.6
2017-08-02,82.31
2017-08-03,81.62
2017-08-04,81.44
2017-08-07,82.16
2017-08-08,82.51
2017-08-09,82.15
2017-08-10,80.14
2017-08-11,79.89
2017-08-14,81.3
2017-08-15,81.19
2017-08-16,80.88
2017-08-17,79.11
2017-08-18,78.67
2017-08-21,78.56
2017-08-22,78.58
2017-08-23,78.43
2017-08-24,78.57
2017-08-25,78.63
2017-08-28,77.72
2017-08-29,76.94
2017-08-30,77.28
2017-08-31,76.81
2017-09-01,77.49
2017-09-05,75.9
2017-09-06,76.68
2017-09-07,75.48
2017-09-08,75.46
2017-09-11,76.28
2017-09-12,76.77
2017-09-13,77.39
2017-09-14,75.94
2017-09-15,77.23
2017-09-18,77.43
2017-09-19,78.12
2017-09-20,78.93
2017-09-21,78.71
2017-09-22,79.06
2017-09-25,79.58
2017-09-26,79.89
2017-09-27,80.98
2017-09-28,81.16
2017-09-29,81.69
2017-10-02,82.9
2017-10-03,83.34
2017-10-04,83.31
2017-10-05,84.03
2017-10-06,83.98
2017-10-09,84.23
2017-10-10,84.23
2017-10-11,83.7
2017-10-12,81.62
2017-10-13,82.36
2017-10-16,83.8
2017-10-17,83.05
2017-10-18,83.62
2017-10-19,84.41
2017-10-20,86.52
2017-10-23,86.57
2017-10-24,86.37
2017-10-25,87.63
2017-10-26,89.27
2017-10-27,89.52
2017-10-30,89.18
2017-10-31,88.94
2017-11-01,88.67
2017-11-02,89.2
2017-11-03,88.38
2017-11-06,89.06
2017-11-07,86.95
2017-11-08,85.84
2017-11-09,85.01
2017-11-10,84.47
2017-11-13,84.28
2017-11-14,83.36
2017-11-15,84.94
2017-11-16,84.47
2017-11-17,85.13
2017-11-20,85.56
2017-11-21,85.25
2017-11-22,84.58
2017-11-24,84.69
2017-11-27,84.2
2017-11-28,86.99
2017-11-29,88.17
2017-11-30,89.17
2017-12-01,89.87
2017-12-04,91.97
2017-12-05,91.02
2017-12-06,90.99
2017-12-07,92.15
2017-12-08,92.85
2017-12-11,93.02
2017-12-12,93.25
2017-12-13,91.81
2017-12-14,91.17
2017-12-15,93.35
2017-12-18,96.26
2017-12-19,95.71
2017-12-20,95.56
2017-12-21,96.46
2017-12-22,97.41
2017-12-26,96.85
2017-12-27,96.68
2017-12-28,97.22
2017-12-29,96.52
2018-01-02,96.55
2018-01-03,96.38
2018-01-04,98.3
2018-01-05,98.31
2018-01-08,97.7
2018-01-09,98.56
2018-01-10,99.97
2018-01-11,101.21
2018-01-12,102.19
2018-01-16,101.21
2018-01-17,101.18
2018-01-18,100.23
2018-01-19,101.17
2018-01-22,102.25
2018-01-23,102.46
2018-01-24,102.02
2018-01-25,101.06
2018-01-26,101.68
2018-01-29,101.39
2018-01-30,100.29
2018-01-31,100.76
2018-02-01,101.5
2018-02-02,98.45
2018-02-05,94.02
2018-02-06,95.41
2018-02-07,95.1
2018-02-08,88.98
2018-02-09,89.58
2018-02-12,92.67
2018-02-13,92.79
2018-02-14,94.8
2018-02-15,96.06
2018-02-16,96.89
2018-02-20,95.85
2018-02-21,94.81
2018-02-22,94.11
2018-02-23,96.42
2018-02-26,98.08
2018-02-27,96.62
2018-02-28,95.34
2018-03-01,93.95
2018-03-02,94.16
2018-03-05,95.31
2018-03-06,95.44
2018-03-07,95.04
2018-03-08,95.55
2018-03-09,98.12
2018-03-12,97.8
2018-03-13,96.2
2018-03-14,94.63
2018-03-15,95.45
2018-03-16,96.73
2018-03-19,96.04
2018-03-20,96.06
2018-03-21,95.58
2018-03-22,92.14
2018-03-23,89.94
2018-03-26,92.55
2018-03-27,91.14
2018-03-28,91.77
2018-03-29,93.28
2018-04-02,91.27
2018-04-03,92.91
2018-04-04,93.8
2018-04-05,94.94
2018-04-06,92.21
2018-04-09,92.97
2018-04-10,94.26
2018-04-11,92.82
2018-04-12,94.31
2018-04-13,93.84
2018-04-16,94.33
2018-04-17,94.9
2018-04-18,94.57
2018-04-19,95.74
2018-04-20,95.38
2018-04-23,94.92
2018-04-24,94.84
2018-04-25,90.3
2018-04-26,89.23
2018-04-27,89.29
2018-04-30,88.22
2018-05-01,87.29
2018-05-02,86.82
2018-05-03,85.59
2018-05-04,86.7
2018-05-07,86.56
2018-05-08,87.79
2018-05-09,89.67
2018-05-10,90.22
2018-05-11,90.57
2018-05-14,91.11
2018-05-15,92.54
2018-05-16,93.62
2018-05-17,94.59
2018-05-18,94.28
2018-05-21,94.39
2018-05-22,94.59
2018-05-23,93.54
2018-05-24,93.21
2018-05-25,92.7
2018-05-29,89.62
2018-05-30,91.13
2018-05-31,91.91
2018-06-01,92.66
2018-06-04,93.31
2018-06-05,92.25
2018-06-06,94.31
2018-06-07,94.61
2018-06-08,94.81
2018-06-11,94.12
2018-06-12,94.13
2018-06-13,93.87
2018-06-14,94.14
2018-06-15,95.09
2018-06-18,95.26
2018-06-19,94.19
2018-06-20,93.57
2018-06-21,93.14
2018-06-22,92.89
2018-06-25,92.38
2018-06-26,91.65
2018-06-27,90.27
2018-06-28,90.39
2018-06-29,89.85
2018-07-02,91.69
2018-07-03,90.87
2018-07-05,90.6
2018-07-06,90.83
2018-07-09,94.41
2018-07-10,93.87
2018-07-11,93.2
2018-07-12,93.12
2018-07-13,92.48
2018-07-16,93.77
2018-07-17,93.84
2018-07-18,94.93
2018-07-19,93.25
2018-07-20,95.06
2018-07-23,97.14
2018-07-24,96.76
2018-07-25,96.72
2018-07-26,94.33
2018-07-27,92.37
2018-07-30,91.68
2018-07-31,92.22
2018-08-01,93.07
2018-08-02,93.64
2018-08-03,94.92
2018-08-06,94.78
2018-08-07,95.54
2018-08-08,95.86
2018-08-09,95.85
2018-08-10,94.35
2018-08-13,94.07
2018-08-14,96.02
2018-08-15,95.49
2018-08-16,97.12
2018-08-17,97.37
2018-08-20,98.08
2018-08-21,98.66
2018-08-22,98.62
2018-08-23,97.73
2018-08-24,97.65
2018-08-27,99.07
2018-08-28,98.71
2018-08-29,98.32
2018-08-30,97.45
2018-08-31,97.29
2018-09-04,98.02
2018-09-05,98.04
2018-09-06,96.37
2018-09-07,96.58
2018-09-10,96.68
2018-09-11,96.84
2018-09-12,95.64
2018-09-13,95.24
2018-09-14,96.21
2018-09-17,95.34
2018-09-18,95.27
2018-09-19,97.16
2018-09-20,97.46
2018-09-21,97.21
2018-09-24,95.86
2018-09-25,95.7
2018-09-26,94.44
2018-09-27,93.73
2018-09-28,93.21
2018-10-01,93.22
2018-10-02,93.79
2018-10-03,94.97
2018-10-04,94.87
2018-10-05,94.31
2018-10-08,94.68
2018-10-09,94.26
2018-10-10,91.87
2018-10-11,89.29
2018-10-12,89.14
2018-10-15,88.9
2018-10-16,89.97
2018-10-17,89.82
2018-10-18,88.71
2018-10-19,89.97
2018-10-22,86.93
2018-10-23,85.46
2018-10-24,84.3
2018-10-25,86.67
2018-10-26,84.19
2018-10-29,84.89
2018-10-30,86.24
2018-10-31,87.68
2018-11-01,87.68
2018-11-02,85.68
2018-11-05,86.45
2018-11-06,87.56
2018-11-07,88.89
2018-11-08,89.6
2018-11-09,89.15
2018-11-12,87.89
2018-11-13,88.66
2018-11-14,87.69
2018-11-15,87.93
2018-11-16,86.43
2018-11-19,86.52
2018-11-20,84.82
2018-11-21,85.25
2018-11-23,84.45
2018-11-26,86.75
2018-11-27,86.97
2018-11-28,89.16
2018-11-29,87.64
2018-11-30,88.44
2018-12-03,89.22
2018-12-04,83.72
2018-12-06,83.44
2018-12-07,81.53
2018-12-10,81.31
2018-12-11,80.24
2018-12-12,80.91
2018-12-13,79.28
2018-12-14,77.64
2018-12-17,75.85
2018-12-18,75.16
2018-12-19,73.64
2018-12-20,73.46
2018-12-21,71.39
2018-12-24,69.8
2018-12-26,73.38
2018-12-27,73.95
2018-12-28,73.63
2018-12-31,74.55
2019-01-02,76.19
2019-01-03,75.11
2019-01-04,78.44
2019-01-07,78.88
2019-01-08,78.91
2019-01-09,79.46
2019-01-10,78.85
2019-01-11,79.82
2019-01-14,80.28
2019-01-15,80.39
2019-01-16,82.46
2019-01-17,82.49
2019-01-18,83.8
2019-01-22,82.25
2019-01-23,77.12
2019-01-24,79.07
2019-01-25,78.52
2019-01-28,78.38
2019-01-29,78.46
2019-01-30,79.76
2019-01-31,79.48
2019-02-01,79.76
2019-02-04,80.27
2019-02-05,79.74
2019-02-06,79.03
2019-02-07,77.94
2019-02-08,77.15
2019-02-11,77.35
2019-02-12,79.09
2019-02-13,79.29
2019-02-14,78.91
2019-02-15,80.85
2019-02-19,81.48
2019-02-20,81.99
2019-02-21,81.35
2019-02-22,80.49
2019-02-25,80.7
2019-02-26,80.19
2019-02-27,81.54
2019-02-28,82.84
2019-03-01,83.52
2019-03-04,82.58
2019-03-05,82.24
2019-03-06,81.78
2019-03-07,80.56
2019-03-08,80.65
2019-03-11,82.12
2019-03-12,82.22
2019-03-13,83.0
2019-03-14,82.48
2019-03-15,83.59
2019-03-18,84.15
2019-03-19,83.67
2019-03-20,82.22
2019-03-21,82.16
2019-03-22,79.3
2019-03-25,78.66
2019-03-26,79.95
2019-03-27,79.37
2019-03-28,80.25
2019-03-29,80.97
2019-04-01,83.74
2019-04-02,83.94
2019-04-03,84.56
2019-04-04,85.94
2019-04-05,85.78
2019-04-08,85.28
2019-04-09,84.35
2019-04-10,84.88
2019-04-11,85.49
2019-04-12,87.06
2019-04-15,86.12
2019-04-16,87.14
2019-04-17,87.15
2019-04-18,87.34
2019-04-22,86.84
2019-04-23,87.41
2019-04-24,87.02
2019-04-25,87.28
2019-04-26,92.91
2019-04-29,91.57
2019-04-30,92.01
2019-05-01,91.77
2019-05-02,92.1
2019-05-03,93.43
2019-05-06,92.79
2019-05-07,90.79
2019-05-08,89.43
2019-05-09,89.41
2019-05-10,89.99
2019-05-13,87.16
2019-05-14,88.87
2019-05-15,88.99
2019-05-16,90.58
2019-05-17,90.14
2019-05-20,90.98
2019-05-21,91.8
2019-05-22,90.86
2019-05-23,88.86
2019-05-24,90.38
2019-05-28,88.36
2019-05-29,89.05
2019-05-30,87.96
2019-05-31,85.49
2019-06-03,86.7
2019-06-04,89.53
2019-06-05,89.51
2019-06-06,89.96
2019-06-07,89.86
2019-06-10,90.03
2019-06-11,90.94
2019-06-12,90.15
2019-06-13,90.37
2019-06-14,90.17
2019-06-17,89.56
2019-06-18,90.89
2019-06-19,90.08
2019-06-20,91.23
2019-06-21,91.12
2019-06-24,88.33
2019-06-25,88.43
2019-06-26,88.99
2019-06-27,88.94
2019-06-28,90.34
2019-07-01,91.64
2019-07-02,90.7
2019-07-03,92.58
2019-07-05,92.13
2019-07-08,91.4
2019-07-09,91.89
2019-07-10,89.76
2019-07-11,90.31
2019-07-12,90.67
2019-07-15,89.36
2019-07-16,89.54
2019-07-17,87.8
2019-07-18,88.37
2019-07-19,90.25
2019-07-22,91.32
2019-07-23,93.93
2019-07-24,96.5
2019-07-25,95.48
2019-07-26,97.65
2019-07-29,96.5
2019-07-30,90.81
2019-07-31,92.02
2019-08-01,90.9
2019-08-02,89.85
2019-08-05,86.62
2019-08-06,88.3
2019-08-07,87.95
2019-08-08,88.76
2019-08-09,87.71
2019-08-12,85.69
2019-08-13,87.21
2019-08-14,83.45
2019-08-15,83.67
2019-08-16,85.5
