ds,y
2007-06-04,5.98
2007-06-05,5.91
2007-06-06,5.82
2007-06-07,5.75
2007-06-08,5.84
2007-06-11,5.65
2007-06-12,5.55
2007-06-13,5.59
2007-06-14,5.56
2007-06-15,5.65
2007-06-18,5.76
2007-06-19,5.73
2007-06-20,5.79
2007-06-21,5.77
2007-06-22,5.78
2007-06-25,5.74
2007-06-26,5.72
2007-06-27,5.83
2007-06-28,5.79
2007-06-29,5.71
2007-07-02,5.89
2007-07-03,6.14
2007-07-05,6.79
2007-07-06,6.78
2007-07-09,6.78
2007-07-10,6.54
2007-07-11,6.49
2007-07-12,6.66
2007-07-13,6.75
2007-07-16,6.77
2007-07-17,6.86
2007-07-18,7.09
2007-07-19,7.17
2007-07-20,6.89
2007-07-23,6.77
2007-07-24,6.61
2007-07-25,6.48
2007-07-26,6.31
2007-07-27,6.45
2007-07-30,6.9
2007-07-31,7.68
2007-08-01,8.02
2007-08-02,7.75
2007-08-03,8.09
2007-08-06,7.88
2007-08-07,8.01
2007-08-08,8.34
2007-08-09,8.39
2007-08-10,8.3
2007-08-13,7.9
2007-08-14,7.68
2007-08-15,7.39
2007-08-16,7.55
2007-08-17,7.99
2007-08-20,8.06
2007-08-21,8.36
2007-08-22,8.36
2007-08-23,8.12
2007-08-24,8.18
2007-08-27,7.89
2007-08-28,7.78
2007-08-29,8.09
2007-08-30,7.98
2007-08-31,8.13
2007-09-04,8.17
2007-09-05,8.06
2007-09-06,7.92
2007-09-07,7.98
2007-09-10,7.8
2007-09-11,7.77
2007-09-12,7.98
2007-09-13,7.85
2007-09-14,7.78
2007-09-17,7.68
2007-09-18,8.22
2007-09-19,8.15
2007-09-20,7.85
2007-09-21,7.89
2007-09-24,8.09
2007-09-25,8.01
2007-09-26,7.51
2007-09-27,7.35
2007-09-28,7.48
2007-10-01,7.58
2007-10-02,7.55
2007-10-03,7.32
2007-10-04,7.24
2007-10-05,7.32
2007-10-08,7.32
2007-10-09,7.48
2007-10-10,7.58
2007-10-11,7.66
2007-10-12,7.59
2007-10-15,7.52
2007-10-16,7.39
2007-10-17,7.13
2007-10-18,7.0
2007-10-19,6.73
2007-10-22,6.83
2007-10-23,7.15
2007-10-24,6.95
2007-10-25,7.11
2007-10-26,7.45
2007-10-29,7.34
2007-10-30,7.96
2007-10-31,7.78
2007-11-01,7.29
2007-11-02,7.01
2007-11-05,6.42
2007-11-06,6.19
2007-11-07,6.21
2007-11-08,6.08
2007-11-09,5.83
2007-11-12,5.69
2007-11-13,6.03
2007-11-14,6.38
2007-11-15,6.3
2007-11-16,6.45
2007-11-19,5.98
2007-11-20,5.98
2007-11-21,5.85
2007-11-23,6.02
2007-11-26,5.82
2007-11-27,6.01
2007-11-28,6.05
2007-11-29,6.01
2007-11-30,6.21
2007-12-03,6.14
2007-12-04,5.98
2007-12-05,6.14
2007-12-06,5.96
2007-12-07,6.06
2007-12-10,6.18
2007-12-11,6.04
2007-12-12,6.03
2007-12-13,5.94
2007-12-14,5.66
2007-12-17,5.37
2007-12-18,5.53
2007-12-19,5.78
2007-12-20,5.49
2007-12-21,5.59
2007-12-24,5.44
2007-12-26,5.29
2007-12-27,5.38
2007-12-28,5.31
2007-12-31,5.46
2008-01-02,5.72
2008-01-03,5.51
2008-01-04,5.22
2008-01-07,5.37
2008-01-08,5.35
2008-01-09,5.42
2008-01-10,5.54
2008-01-11,5.33
2008-01-14,5.64
2008-01-15,5.18
2008-01-16,5.36
2008-01-17,4.63
2008-01-18,3.5
2008-01-22,3.91
2008-01-23,4.37
2008-01-24,4.46
2008-01-25,4.36
2008-01-28,4.37
2008-01-29,4.55
2008-01-30,4.7
2008-01-31,5.03
2008-02-01,5.35
2008-02-04,5.04
2008-02-05,4.96
2008-02-06,5.11
2008-02-07,5.3
2008-02-08,5.59
2008-02-11,5.62
2008-02-12,5.62
2008-02-13,5.62
2008-02-14,5.43
2008-02-15,5.33
2008-02-19,5.4
2008-02-20,5.35
2008-02-21,5.46
2008-02-22,5.12
2008-02-25,5.0
2008-02-26,5.15
2008-02-27,4.83
2008-02-28,4.64
2008-02-29,4.6
2008-03-03,4.64
2008-03-04,4.54
2008-03-05,4.59
2008-03-06,4.41
2008-03-07,4.3
2008-03-10,4.12
2008-03-11,4.24
2008-03-12,4.26
2008-03-13,4.42
2008-03-14,4.25
2008-03-17,4.27
2008-03-18,4.44
2008-03-19,4.52
2008-03-20,4.67
2008-03-24,4.9
2008-03-25,4.88
2008-03-26,4.76
2008-03-27,4.71
2008-03-28,4.58
2008-03-31,4.58
2008-04-01,4.62
2008-04-02,4.54
2008-04-03,4.53
2008-04-04,4.41
2008-04-07,4.54
2008-04-08,4.6
2008-04-09,4.45
2008-04-10,4.5
2008-04-11,4.43
2008-04-14,4.36
2008-04-15,4.19
2008-04-16,4.05
2008-04-17,4.18
2008-04-18,4.29
2008-04-21,4.51
2008-04-22,4.48
2008-04-23,4.23
2008-04-24,4.42
2008-04-25,4.62
2008-04-28,4.82
2008-04-29,4.33
2008-04-30,4.17
2008-05-01,4.34
2008-05-02,4.32
2008-05-05,4.22
2008-05-06,4.38
2008-05-07,4.34
2008-05-08,4.31
2008-05-09,4.28
2008-05-12,4.28
2008-05-13,4.12
2008-05-14,4.33
2008-05-15,4.55
2008-05-16,4.56
2008-05-19,4.59
2008-05-20,4.71
2008-05-21,4.6
2008-05-22,4.21
2008-05-23,4.27
2008-05-27,4.22
2008-05-28,4.28
2008-05-29,4.37
2008-05-30,4.47
2008-06-02,4.35
2008-06-03,4.3
2008-06-04,4.29
2008-06-05,4.26
2008-06-06,4.14
2008-06-09,4.17
2008-06-10,4.29
2008-06-11,4.07
2008-06-12,3.99
2008-06-13,3.97
2008-06-16,4.06
2008-06-17,4.02
2008-06-18,3.81
2008-06-19,3.66
2008-06-20,3.52
2008-06-23,3.48
2008-06-24,3.39
2008-06-25,3.5
2008-06-26,3.35
2008-06-27,3.26
2008-06-30,3.2
2008-07-01,3.22
2008-07-02,3.22
2008-07-03,3.13
2008-07-07,3.12
2008-07-08,3.49
2008-07-09,3.47
2008-07-10,3.22
2008-07-11,3.18
2008-07-14,3.15
2008-07-15,3.17
2008-07-16,3.38
2008-07-17,3.54
2008-07-18,3.51
2008-07-21,3.42
2008-07-22,3.78
2008-07-23,3.82
2008-07-24,3.62
2008-07-25,3.51
2008-07-28,3.33
2008-07-29,3.55
2008-07-30,3.79
2008-07-31,3.64
2008-08-01,3.8
2008-08-04,3.91
2008-08-05,4.23
2008-08-06,4.12
2008-08-07,4.11
2008-08-08,4.32
2008-08-11,4.44
2008-08-12,4.31
2008-08-13,4.22
2008-08-14,4.15
2008-08-15,4.11
2008-08-18,4.13
2008-08-19,4.05
2008-08-20,4.03
2008-08-21,4.08
2008-08-22,4.17
2008-08-25,3.99
2008-08-26,3.91
2008-08-27,4.05
2008-08-28,4.23
2008-08-29,4.21
2008-09-02,4.4
2008-09-03,4.55
2008-09-04,4.29
2008-09-05,4.31
2008-09-08,4.48
2008-09-09,4.46
2008-09-10,4.41
2008-09-11,4.36
2008-09-12,4.34
2008-09-15,4.18
2008-09-16,4.4
2008-09-17,4.57
2008-09-18,5.38
2008-09-19,4.9
2008-09-22,4.56
2008-09-23,4.43
2008-09-24,4.29
2008-09-25,4.26
2008-09-26,4.25
2008-09-29,3.85
2008-09-30,3.97
2008-10-01,3.91
2008-10-02,3.66
2008-10-03,3.38
2008-10-06,3.64
2008-10-07,3.33
2008-10-08,3.42
2008-10-09,3.31
2008-10-10,3.53
2008-10-13,3.66
2008-10-14,3.38
2008-10-15,3.06
2008-10-16,3.23
2008-10-17,3.17
2008-10-20,3.01
2008-10-21,2.85
2008-10-22,2.55
2008-10-23,2.3
2008-10-24,2.26
2008-10-27,2.26
2008-10-28,2.86
2008-10-29,2.77
2008-10-30,2.82
2008-10-31,3.25
2008-11-03,3.11
2008-11-04,3.25
2008-11-05,3.27
2008-11-06,3.05
2008-11-07,3.22
2008-11-10,3.08
2008-11-11,3.12
2008-11-12,2.65
2008-11-13,3.08
2008-11-14,2.87
2008-11-17,2.56
2008-11-18,2.35
2008-11-19,2.19
2008-11-20,2.28
2008-11-21,2.5
2008-11-24,2.7
2008-11-25,2.7
2008-11-26,2.9
2008-11-28,2.87
2008-12-01,2.57
2008-12-02,2.77
2008-12-03,2.98
2008-12-04,3.04
2008-12-05,3.28
2008-12-08,3.42
2008-12-09,3.47
2008-12-10,3.43
2008-12-11,3.17
2008-12-12,3.25
2008-12-15,3.04
2008-12-16,3.07
2008-12-17,3.06
2008-12-18,3.03
2008-12-19,3.11
2008-12-22,2.99
2008-12-23,2.88
2008-12-24,2.88
2008-12-26,2.84
2008-12-29,2.81
2008-12-30,2.93
2008-12-31,2.98
2009-01-02,3.14
2009-01-05,3.22
2009-01-06,3.27
2009-01-07,3.15
2009-01-08,3.13
2009-01-09,3.0
2009-01-12,2.9
2009-01-13,2.79
2009-01-14,2.42
2009-01-15,2.47
2009-01-16,2.5
2009-01-20,2.37
2009-01-21,2.46
2009-01-22,2.42
2009-01-23,2.35
2009-01-26,2.38
2009-01-27,2.34
2009-01-28,2.43
2009-01-29,2.38
2009-01-30,2.31
2009-02-02,2.1
2009-02-03,2.17
2009-02-04,2.13
2009-02-05,2.18
2009-02-06,2.28
2009-02-09,2.2
2009-02-10,2.06
2009-02-11,2.06
2009-02-12,2.06
2009-02-13,1.98
2009-02-17,1.94
2009-02-18,1.93
2009-02-19,1.94
2009-02-20,1.84
2009-02-23,1.76
2009-02-24,1.84
2009-02-25,1.79
2009-02-26,1.83
2009-02-27,1.8
2009-03-02,1.72
2009-03-03,1.59
2009-03-04,1.61
2009-03-05,1.63
2009-03-06,1.54
2009-03-09,1.56
2009-03-10,1.71
2009-03-11,1.7
2009-03-12,1.94
2009-03-13,2.02
2009-03-16,1.93
2009-03-17,2.02
2009-03-18,2.21
2009-03-19,2.26
2009-03-20,2.16
2009-03-23,2.34
2009-03-24,2.04
2009-03-25,2.04
2009-03-26,2.18
2009-03-27,2.08
2009-03-30,2.06
2009-03-31,2.05
2009-04-01,2.01
2009-04-02,2.16
2009-04-03,2.26
2009-04-06,2.22
2009-04-07,2.16
2009-04-08,2.22
2009-04-09,2.36
2009-04-13,2.32
2009-04-14,2.22
2009-04-15,2.28
2009-04-16,2.36
2009-04-17,2.5
2009-04-20,2.3
2009-04-21,2.4
2009-04-22,2.59
2009-04-23,2.67
2009-04-24,2.62
2009-04-27,2.71
2009-04-28,3.06
2009-04-29,3.01
2009-04-30,2.94
2009-05-01,3.0
2009-05-04,3.14
2009-05-05,3.06
2009-05-06,3.06
2009-05-07,2.87
2009-05-08,2.92
2009-05-11,2.8
2009-05-12,2.7
2009-05-13,2.59
2009-05-14,2.68
2009-05-15,2.71
2009-05-18,2.84
2009-05-19,2.82
2009-05-20,2.75
2009-05-21,2.6
2009-05-22,2.59
2009-05-26,2.87
2009-05-27,2.89
2009-05-28,2.96
2009-05-29,3.07
2009-06-01,3.15
2009-06-02,3.21
2009-06-03,3.2
2009-06-04,3.18
2009-06-05,3.15
2009-06-08,3.01
2009-06-09,3.05
2009-06-10,3.1
2009-06-11,3.0
2009-06-12,3.02
2009-06-15,2.91
2009-06-16,2.78
2009-06-17,2.78
2009-06-18,2.73
2009-06-19,2.76
2009-06-22,2.66
2009-06-23,2.7
2009-06-24,2.67
2009-06-25,2.72
2009-06-26,2.82
2009-06-29,2.81
2009-06-30,2.8
2009-07-01,2.88
2009-07-02,2.8
2009-07-06,2.7
2009-07-07,2.59
2009-07-08,2.61
2009-07-09,2.58
2009-07-10,2.55
2009-07-13,2.72
2009-07-14,2.68
2009-07-15,2.74
2009-07-16,2.88
2009-07-17,2.81
2009-07-20,2.86
2009-07-21,2.8
2009-07-22,2.79
2009-07-23,2.96
2009-07-24,3.07
2009-07-27,3.2
2009-07-28,3.18
2009-07-29,3.09
2009-07-30,3.09
2009-07-31,3.04
2009-08-03,3.03
2009-08-04,3.01
2009-08-05,3.04
2009-08-06,2.99
2009-08-07,3.13
2009-08-10,3.03
2009-08-11,3.0
2009-08-12,2.99
2009-08-13,3.02
2009-08-14,3.0
2009-08-17,2.95
2009-08-18,2.95
2009-08-19,2.94
2009-08-20,2.94
2009-08-21,3.02
2009-08-24,2.96
2009-08-25,2.91
2009-08-26,2.95
2009-08-27,3.01
2009-08-28,3.04
2009-08-31,2.98
2009-09-01,2.9
2009-09-02,2.79
2009-09-03,2.82
2009-09-04,2.84
2009-09-08,2.9
2009-09-09,3.18
2009-09-10,3.23
2009-09-11,3.3
2009-09-14,3.52
2009-09-15,3.55
2009-09-16,3.62
2009-09-17,3.63
2009-09-18,3.7
2009-09-21,3.83
2009-09-22,3.72
2009-09-23,3.56
2009-09-24,3.52
2009-09-25,3.5
2009-09-28,3.57
2009-09-29,3.55
2009-09-30,3.48
2009-10-01,3.4
2009-10-02,3.4
2009-10-05,3.56
2009-10-06,3.54
2009-10-07,3.56
2009-10-08,3.63
2009-10-09,3.68
2009-10-12,3.65
2009-10-13,3.67
2009-10-14,3.76
2009-10-15,3.78
2009-10-16,3.74
2009-10-19,3.88
2009-10-20,3.95
2009-10-21,3.8
2009-10-22,3.91
2009-10-23,3.94
2009-10-26,4.14
2009-10-27,3.66
2009-10-28,3.19
2009-10-29,3.44
2009-10-30,3.36
2009-11-02,3.36
2009-11-03,3.42
2009-11-04,3.33
2009-11-05,3.48
2009-11-06,3.47
2009-11-09,3.53
2009-11-10,3.51
2009-11-11,3.53
2009-11-12,3.4
2009-11-13,3.48
2009-11-16,3.68
2009-11-17,3.62
2009-11-18,3.65
2009-11-19,3.48
2009-11-20,3.41
2009-11-23,3.49
2009-11-24,3.4
2009-11-25,3.39
2009-11-27,3.3
2009-11-30,3.2
2009-12-01,3.27
2009-12-02,3.3
2009-12-03,3.24
2009-12-04,3.4
2009-12-07,3.34
2009-12-08,3.29
2009-12-09,3.26
2009-12-10,3.25
2009-12-11,3.32
2009-12-14,3.34
2009-12-15,3.34
2009-12-16,3.38
2009-12-17,3.29
2009-12-18,3.3
2009-12-21,3.37
2009-12-22,3.38
2009-12-23,3.45
2009-12-24,3.44
2009-12-28,3.42
2009-12-29,3.47
2009-12-30,3.48
2009-12-31,3.41
2010-01-04,3.51
2010-01-05,3.62
2010-01-06,3.7
2010-01-07,3.65
2010-01-08,3.64
2010-01-11,3.64
2010-01-12,3.62
2010-01-13,3.62
2010-01-14,3.61
2010-01-15,3.5
2010-01-19,3.39
2010-01-20,3.34
2010-01-21,3.42
2010-01-22,3.33
2010-01-25,3.32
2010-01-26,3.43
2010-01-27,3.49
2010-01-28,3.28
2010-01-29,3.18
2010-02-01,3.25
2010-02-02,3.35
2010-02-03,3.24
2010-02-04,3.06
2010-02-05,3.06
2010-02-08,2.99
2010-02-09,3.11
2010-02-10,3.07
2010-02-11,3.17
2010-02-12,3.16
2010-02-16,3.2
2010-02-17,3.23
2010-02-18,3.21
2010-02-19,3.22
2010-02-22,3.24
2010-02-23,3.17
2010-02-24,3.23
2010-02-25,3.26
2010-02-26,3.26
2010-03-01,3.36
2010-03-02,3.37
2010-03-03,3.34
2010-03-04,3.34
2010-03-05,3.52
2010-03-08,3.52
2010-03-09,3.55
2010-03-10,3.62
2010-03-11,3.65
2010-03-12,3.55
2010-03-15,3.52
2010-03-16,3.59
2010-03-17,3.62
2010-03-18,3.54
2010-03-19,3.59
2010-03-22,3.76
2010-03-23,3.85
2010-03-24,3.64
2010-03-25,3.77
2010-03-26,3.82
2010-03-29,3.82
2010-03-30,3.78
2010-03-31,3.68
2010-04-01,3.82
2010-04-05,3.87
2010-04-06,3.92
2010-04-07,3.94
2010-04-08,3.96
2010-04-09,4.04
2010-04-12,4.12
2010-04-13,4.07
2010-04-14,4.33
2010-04-15,4.17
2010-04-16,4.22
2010-04-19,4.21
2010-04-20,4.24
2010-04-21,4.25
2010-04-22,4.35
2010-04-23,4.42
2010-04-26,4.49
2010-04-27,4.28
2010-04-28,4.44
2010-04-29,4.48
2010-04-30,4.22
2010-05-03,4.32
2010-05-04,4.23
2010-05-05,4.11
2010-05-06,3.92
2010-05-07,3.77
2010-05-10,4.1
2010-05-11,4.18
2010-05-12,4.3
2010-05-13,4.25
2010-05-14,4.1
2010-05-17,4.12
2010-05-18,4.03
2010-05-19,3.92
2010-05-20,3.81
2010-05-21,3.87
2010-05-24,3.88
2010-05-25,3.88
2010-05-26,4.2
2010-05-27,4.34
2010-05-28,4.21
2010-06-01,4.07
2010-06-02,4.22
2010-06-03,4.31
2010-06-04,4.09
2010-06-07,3.93
2010-06-08,4.01
2010-06-09,3.99
2010-06-10,4.16
2010-06-11,4.29
2010-06-14,4.34
2010-06-15,4.48
2010-06-16,4.62
2010-06-17,4.61
2010-06-18,4.69
2010-06-21,4.58
2010-06-22,4.49
2010-06-23,4.58
2010-06-24,4.38
2010-06-25,4.49
2010-06-28,4.52
2010-06-29,4.2
2010-06-30,4.14
2010-07-01,4.19
2010-07-02,4.09
2010-07-06,4.06
2010-07-07,4.33
2010-07-08,4.42
2010-07-09,4.49
2010-07-12,4.49
2010-07-13,4.52
2010-07-14,4.42
2010-07-15,4.43
2010-07-16,4.17
2010-07-19,4.15
2010-07-20,4.19
2010-07-21,4.29
2010-07-22,4.62
2010-07-23,4.68
2010-07-26,4.78
2010-07-27,4.74
2010-07-28,4.64
2010-07-29,4.68
2010-07-30,4.7
2010-08-02,4.78
2010-08-03,4.67
2010-08-04,4.75
2010-08-05,4.68
2010-08-06,4.66
2010-08-09,4.74
2010-08-10,4.71
2010-08-11,4.56
2010-08-12,4.56
2010-08-13,4.49
2010-08-16,4.43
2010-08-17,4.58
2010-08-18,4.71
2010-08-19,4.54
2010-08-20,4.6
2010-08-23,4.55
2010-08-24,4.45
2010-08-25,4.56
2010-08-26,4.36
2010-08-27,4.53
2010-08-30,4.37
2010-08-31,4.48
2010-09-01,4.59
2010-09-02,4.66
2010-09-03,4.79
2010-09-07,4.8
2010-09-08,4.87
2010-09-09,4.95
2010-09-10,4.99
2010-09-13,5.11
2010-09-14,5.28
2010-09-15,5.32
2010-09-16,5.51
2010-09-17,5.52
2010-09-20,5.65
2010-09-21,5.64
2010-09-22,5.5
2010-09-23,5.55
2010-09-24,5.62
2010-09-27,5.65
2010-09-28,5.68
2010-09-29,5.69
2010-09-30,5.63
2010-10-01,5.63
2010-10-04,5.6
2010-10-05,5.64
2010-10-06,5.56
2010-10-07,5.57
2010-10-08,5.78
2010-10-11,5.74
2010-10-12,5.8
2010-10-13,5.85
2010-10-14,5.78
2010-10-15,5.7
2010-10-18,5.78
2010-10-19,5.61
2010-10-20,5.66
2010-10-21,5.68
2010-10-22,5.88
2010-10-25,5.99
2010-10-26,6.0
2010-10-27,5.85
2010-10-28,5.87
2010-10-29,5.84
2010-11-01,5.81
2010-11-02,5.85
2010-11-03,5.8
2010-11-04,6.06
2010-11-05,6.28
2010-11-08,6.47
2010-11-09,6.41
2010-11-10,6.48
2010-11-11,6.5
2010-11-12,6.32
2010-11-15,6.21
2010-11-16,6.25
2010-11-17,6.36
2010-11-18,6.5
2010-11-19,6.78
2010-11-22,6.87
2010-11-23,6.94
2010-11-24,7.07
2010-11-26,7.06
2010-11-29,7.0
2010-11-30,7.22
2010-12-01,7.24
2010-12-02,7.26
2010-12-03,7.38
2010-12-06,7.44
2010-12-07,7.34
